tree_id,sentence,has_trace,n_deps,final_labels_str,corpus
490,"he wants to play with you, Adam.",False,0,NONE,brown-adam4up
491,alright.,False,0,NONE,brown-adam4up
492,"well, let him put one on.",False,0,NONE,brown-adam4up
493,that's a rubber band.,False,0,NONE,brown-adam4up
494,"yes, can you think of anything else that that's like that?",False,0,NONE,brown-adam4up
495,like band and bandaid?,False,0,NONE,brown-adam4up
496,band box?,False,0,NONE,brown-adam4up
497,bandage?,False,0,NONE,brown-adam4up
498,"well, pick the rubber bands up and put them in the bag.",False,0,NONE,brown-adam4up
499,he thinks it's a what?,False,0,NONE,brown-adam4up
500,"well, it is round like a ring.",False,0,NONE,brown-adam4up
501,"no, you cann't play the game if you don't play the rubber bands.",True,1,EQ_POLAR,brown-adam4up
502,put them all in there.,False,0,NONE,brown-adam4up
503,so they willn't be so stretched.,False,0,NONE,brown-adam4up
504,mmhm.,False,0,NONE,brown-adam4up
505,I'll hold it while you put yours down.,False,0,NONE,brown-adam4up
506,"put this back first, Adam.",False,0,NONE,brown-adam4up
507,do you like this?,False,0,NONE,brown-adam4up
508,no.,False,0,NONE,brown-adam4up
509,"oh, Paul.",False,0,NONE,brown-adam4up
510,"no, not lobster.",False,0,NONE,brown-adam4up
511,they're part of rabbit.,False,0,NONE,brown-adam4up
512,they're part of big rabbit.,False,0,NONE,brown-adam4up
513,"well yes, like lobsters.",False,0,NONE,brown-adam4up
514,but that's after the skin is off.,False,0,NONE,brown-adam4up
515,"you, Paul.",False,0,NONE,brown-adam4up
516,"Adam, go look on the bed and bring Paul one of your books.",False,0,NONE,brown-adam4up
517,I think there're some old books there that are all torn.,True,1,RC_SUBJ,brown-adam4up
518,mmhm.,False,0,NONE,brown-adam4up
519,"now put this back in the bag, Adam.",False,0,NONE,brown-adam4up
520,do you think Robin uses that?,False,0,NONE,brown-adam4up
521,"yes, since he's a big boy and goes to school.",False,0,NONE,brown-adam4up
522,what kind of school do you go to?,True,1,MQ_OBJ,brown-adam4up
523,you don't learn how to count at nursery school.,True,1,EQ_ADJUNCT,brown-adam4up
524,you do?,False,0,NONE,brown-adam4up
525,can you count?,False,0,NONE,brown-adam4up
526,ok.,False,0,NONE,brown-adam4up
527,if you can count tell me how many I have up there.,True,2,EQ_OBJ;EQ_POLAR,brown-adam4up
528,"don't step on the book, honey.",False,0,NONE,brown-adam4up
529,these are what kind of people?,False,0,NONE,brown-adam4up
530,Eskimo.,False,0,NONE,brown-adam4up
531,would you like me to read?,False,0,NONE,brown-adam4up
532,I'd like to see it.,False,0,NONE,brown-adam4up
533,Paul would like to see it.,False,0,NONE,brown-adam4up
534,we need something like a shoelace *NULL* to spin it.,True,1,RC_SUBJ,brown-adam4up
535,yes.,False,0,NONE,brown-adam4up
536,there's one in there under your bed.,False,0,NONE,brown-adam4up
537,you go this way.,False,0,NONE,brown-adam4up
538,because it's closer.,False,0,NONE,brown-adam4up
539,that's just right.,False,0,NONE,brown-adam4up
540,now you hold onto the handle and pull as fast as you can pull.,False,0,NONE,brown-adam4up
541,how can you tell it's going to stop?,True,1,MQ_ADJUNCT,brown-adam4up
542,you're going to do it.,False,0,NONE,brown-adam4up
543,now hold on to the handle and pull hard.,False,0,NONE,brown-adam4up
544,hold back a little further.,False,0,NONE,brown-adam4up
545,good.,False,0,NONE,brown-adam4up
546,"yes, you did.",False,0,NONE,brown-adam4up
547,yes.,False,0,NONE,brown-adam4up
548,what's going up in the sky?,True,1,MQ_SUBJ,brown-adam4up
549,move your hand a little farther?,False,0,NONE,brown-adam4up
550,"no, Adam will do it this time and you may do it next time.",False,0,NONE,brown-adam4up
551,"he couldn't do that, could you, Paul?",False,0,NONE,brown-adam4up
552,that's right.,False,0,NONE,brown-adam4up
553,you have to wrap it around first.,False,0,NONE,brown-adam4up
554,good.,False,0,NONE,brown-adam4up
555,that pretty.,False,0,NONE,brown-adam4up
556,yes.,False,0,NONE,brown-adam4up
557,that was very good.,False,0,NONE,brown-adam4up
558,there it is.,False,0,NONE,brown-adam4up
559,"no, you tricked yourself.",False,0,NONE,brown-adam4up
560,you didn't know where it went.,True,1,EQ_ADJUNCT,brown-adam4up
561,like a snake?,False,0,NONE,brown-adam4up
562,it wobbles in like a snake?,False,0,NONE,brown-adam4up
563,I'll be right back.,False,0,NONE,brown-adam4up
564,yes.,False,0,NONE,brown-adam4up
565,"oh, she is.",False,0,NONE,brown-adam4up
566,did she come to visit?,False,0,NONE,brown-adam4up
567,does she play with you?,False,0,NONE,brown-adam4up
568,I'll go upstairs later.,False,0,NONE,brown-adam4up
569,uhhuh.,False,0,NONE,brown-adam4up
570,"good for you, Adam.",False,0,NONE,brown-adam4up
571,"Adam put it on the other way, I think.",False,0,NONE,brown-adam4up
572,is it easier this way?,False,0,NONE,brown-adam4up
573,yes.,False,0,NONE,brown-adam4up
574,wrap the gas in?,False,0,NONE,brown-adam4up
575,you did?,False,0,NONE,brown-adam4up
576,that was very good.,False,0,NONE,brown-adam4up
577,is it Paul's turn?,False,0,NONE,brown-adam4up
578,you look sleepy.,False,0,NONE,brown-adam4up
579,"yes, I see.",False,0,NONE,brown-adam4up
580,yes.,False,0,NONE,brown-adam4up
581,"no, I don't know what a grabby boat is.",True,1,EQ_OBJ,brown-adam4up
582,"please, tell me.",False,0,NONE,brown-adam4up
583,a grabby boat is for shirts?,False,0,NONE,brown-adam4up
584,sweaters too?,False,0,NONE,brown-adam4up
585,will I find any blouses on the grabby boat?,False,0,NONE,brown-adam4up
586,any dresses?,False,0,NONE,brown-adam4up
587,any pants?,False,0,NONE,brown-adam4up
588,"yes, you are.",False,0,NONE,brown-adam4up
589,you can count?,False,0,NONE,brown-adam4up
590,can you read?,False,0,NONE,brown-adam4up
591,"no, Paul cann't count either.",False,0,NONE,brown-adam4up
592,"oh, I 'm sure Robin can read.",False,0,NONE,brown-adam4up
593,you and Robin are friends.,False,0,NONE,brown-adam4up
594,"oh yes, you can.",False,0,NONE,brown-adam4up
595,you're a big boy.,False,0,NONE,brown-adam4up
596,perhaps the shoelace got tangled that time.,False,0,NONE,brown-adam4up
597,it's your turn.,False,0,NONE,brown-adam4up
598,you have to show me how to do it.,True,1,EQ_ADJUNCT,brown-adam4up
599,how do you do it?,True,1,MQ_ADJUNCT,brown-adam4up
600,what do I turn around?,True,1,MQ_OBJ,brown-adam4up
601,what do I turn around?,True,1,MQ_OBJ,brown-adam4up
602,this?,False,0,NONE,brown-adam4up
603,it willn't turn.,False,0,NONE,brown-adam4up
604,like that?,False,0,NONE,brown-adam4up
605,"well, what do I pull?",True,1,MQ_OBJ,brown-adam4up
606,oh.,False,0,NONE,brown-adam4up
607,"oh, thank you, big boy.",False,0,NONE,brown-adam4up
608,"oh, you scratched the record?",False,0,NONE,brown-adam4up
609,now are you goING To help me this time.,False,0,NONE,brown-adam4up
610,alright.,False,0,NONE,brown-adam4up
611,we'll let Paul.,False,0,NONE,brown-adam4up
612,why don't you let Paul do it?,True,1,MQ_ADJUNCT,brown-adam4up
613,"alright, Paulie, we'll let Paul pull the string.",False,0,NONE,brown-adam4up
614,alright?,False,0,NONE,brown-adam4up
615,"oh, Paul.",False,0,NONE,brown-adam4up
616,"look, here it is.",False,0,NONE,brown-adam4up
617,poor little baby.,False,0,NONE,brown-adam4up
618,"ok, is it Paul's turn?",False,0,NONE,brown-adam4up
619,why don't you turn it now so he can see it?,True,1,MQ_ADJUNCT,brown-adam4up
620,he likes to see it turn.,False,0,NONE,brown-adam4up
621,"no no, don't kick him, Paul.",False,0,NONE,brown-adam4up
622,"no no, dear.",False,0,NONE,brown-adam4up
623,whose house?,False,0,NONE,brown-adam4up
624,"yes, you are a big boy.",False,0,NONE,brown-adam4up
625,you have to do what?,False,0,NONE,brown-adam4up
626,what happened?,True,1,MQ_SUBJ,brown-adam4up
627,you want to try this?,False,0,NONE,brown-adam4up
628,you don't know?,False,0,NONE,brown-adam4up
629,you don't remember?,False,0,NONE,brown-adam4up
630,that's it.,False,0,NONE,brown-adam4up
631,do you like that?,False,0,NONE,brown-adam4up
632,"oh, it's a ball when you turn it around.",True,1,EQ_ADJUNCT,brown-adam4up
633,alright.,False,0,NONE,brown-adam4up
634,"oh, you must think the bag has no bottom.",False,0,NONE,brown-adam4up
635,"no no, let him have that one, dear.",False,0,NONE,brown-adam4up
636,has a what?,False,0,NONE,brown-adam4up
637,top and no bottom.,False,0,NONE,brown-adam4up
638,you need some paper first.,False,0,NONE,brown-adam4up
639,what can you use for paper?,True,1,MQ_OBJ,brown-adam4up
640,"no no, those are Daddy's things.",False,0,NONE,brown-adam4up
641,why don't you use the newspaper there on the sewing machine?,True,1,MQ_ADJUNCT,brown-adam4up
642,that's a magazine.,False,0,NONE,brown-adam4up
643,are you ready for some water?,False,0,NONE,brown-adam4up
644,we don't have any different colors.,False,0,NONE,brown-adam4up
645,"no no, you put the water in here.",False,0,NONE,brown-adam4up
646,"no, because next time *NULL* you want to use the paints they would be all",True,1,RC_ADJUNCT,brown-adam4up
647,there's a cow.,False,0,NONE,brown-adam4up
648,why don't you paint the cow?,True,1,MQ_ADJUNCT,brown-adam4up
649,"that's pretty, Adam.",False,0,NONE,brown-adam4up
650,that's a pretty color.,False,0,NONE,brown-adam4up
651,"no, why?",False,0,NONE,brown-adam4up
652,"can drink it, what does that mean?",True,1,MQ_OBJ,brown-adam4up
653,it makes what?,False,0,NONE,brown-adam4up
654,meals?,False,0,NONE,brown-adam4up
655,what's a meal?,True,1,MQ_OBJ,brown-adam4up
656,"yes, I think it will dry.",False,0,NONE,brown-adam4up
657,alright.,False,0,NONE,brown-adam4up
658,what'll you cook?,True,1,MQ_OBJ,brown-adam4up
659,what're you cooking?,True,1,MQ_OBJ,brown-adam4up
660,I think you need to use the water out of there first and then you,False,0,NONE,brown-adam4up
661,but it's already black.,False,0,NONE,brown-adam4up
662,so how can that make it black?,True,1,MQ_ADJUNCT,brown-adam4up
663,that's black.,False,0,NONE,brown-adam4up
664,mmhm.,False,0,NONE,brown-adam4up
665,it's already black.,False,0,NONE,brown-adam4up
666,do I know what?,False,0,NONE,brown-adam4up
667,what tire do you see in the store?,True,1,MQ_OBJ,brown-adam4up
668,why are you doing that?,True,1,MQ_ADJUNCT,brown-adam4up
669,but you just painted it.,False,0,NONE,brown-adam4up
670,you cann't wash paint until it dries.,False,0,NONE,brown-adam4up
671,"no, because you've taken the paint off.",False,0,NONE,brown-adam4up
672,the paint's all on your hands.,False,0,NONE,brown-adam4up
673,"no no, don't put your fingers in it, Adam.",False,0,NONE,brown-adam4up
674,have you finished here?,False,0,NONE,brown-adam4up
675,"well, then don't wash your hands until you've finished.",False,0,NONE,brown-adam4up
676,so you're all finished.,False,0,NONE,brown-adam4up
677,"no, you said you had finished.",False,0,NONE,brown-adam4up
678,no no.,False,0,NONE,brown-adam4up
679,this is Paul's.,False,0,NONE,brown-adam4up
680,but you want to wash your hands.,False,0,NONE,brown-adam4up
681,why did you wash your hands?,True,1,MQ_ADJUNCT,brown-adam4up
682,"would you close that door, please?",False,0,NONE,brown-adam4up
683,"no, so that",False,0,NONE,brown-adam4up
684,so that we willn't hear the noise from out there.,False,0,NONE,brown-adam4up
685,you paint with a paint brush.,False,0,NONE,brown-adam4up
686,why're doing that?,False,0,NONE,brown-adam4up
687,that's not finger paint.,False,0,NONE,brown-adam4up
688,that's water color.,False,0,NONE,brown-adam4up
689,"use your brush, honey.",False,0,NONE,brown-adam4up
690,"yes, for painting.",False,0,NONE,brown-adam4up
691,"no, it's not fingerpaint.",False,0,NONE,brown-adam4up
692,you're silly.,False,0,NONE,brown-adam4up
693,"yes, if you put it aside and let it dry.",True,1,EQ_POLAR,brown-adam4up
694,"yes, I think he's a little tired.",False,0,NONE,brown-adam4up
695,he's feeling better.,False,0,NONE,brown-adam4up
696,maybe he's hungry.,False,0,NONE,brown-adam4up
697,"oh, you are?",False,0,NONE,brown-adam4up
698,don't do that.,False,0,NONE,brown-adam4up
699,just paint your truck now.,False,0,NONE,brown-adam4up
700,you just paint that.,False,0,NONE,brown-adam4up
701,you're cooking syrup?,False,0,NONE,brown-adam4up
702,what do you use that for?,True,1,MQ_OBJ,brown-adam4up
703,why would your daddy kill a worm?,True,1,MQ_ADJUNCT,brown-adam4up
704,"that was a rubber band that broke, wasn't it?",True,1,EQ_SUBJ,brown-adam4up
705,that wasn't black.,False,0,NONE,brown-adam4up
706,that was brown.,False,0,NONE,brown-adam4up
707,no no.,False,0,NONE,brown-adam4up
708,a shower?,False,0,NONE,brown-adam4up
709,what would you use a shower for?,True,1,MQ_OBJ,brown-adam4up
710,no no no.,False,0,NONE,brown-adam4up
711,you painted it.,False,0,NONE,brown-adam4up
712,now you have to put it down and let it dry.,False,0,NONE,brown-adam4up
713,"leave it in here, Adam.",False,0,NONE,brown-adam4up
714,yes.,False,0,NONE,brown-adam4up
715,you leave it on there.,False,0,NONE,brown-adam4up
716,"let it dry and then you may wash it off after your nap, this",False,0,NONE,brown-adam4up
717,"no no no, Adam.",False,0,NONE,brown-adam4up
718,"well, you just painted it.",False,0,NONE,brown-adam4up
719,why did you waste your paint?,True,1,MQ_ADJUNCT,brown-adam4up
720,but you painted it first.,False,0,NONE,brown-adam4up
721,until you wash it off.,False,0,NONE,brown-adam4up
722,you mean a fish net?,False,0,NONE,brown-adam4up
723,why not?,False,0,NONE,brown-adam4up
724,"yes, I like swordfish.",False,0,NONE,brown-adam4up
725,"no, I wouldn't like to catch a swordfish.",False,0,NONE,brown-adam4up
726,because I don't know that much about fishing.,False,0,NONE,brown-adam4up
727,you do?,False,0,NONE,brown-adam4up
728,"well, how would you keep the swordfish from sticking you in the",False,0,NONE,brown-adam4up
729,"well, they do catch them",False,0,NONE,brown-adam4up
730,do you hear Paul crying again?,False,0,NONE,brown-adam4up
731,yes.,False,0,NONE,brown-adam4up
732,I guess something is disturbing him.,False,0,NONE,brown-adam4up
733,it will dry very quickly if you just leave it there.,True,1,EQ_POLAR,brown-adam4up
734,yes.,False,0,NONE,brown-adam4up
735,yes.,False,0,NONE,brown-adam4up
736,what?,False,0,NONE,brown-adam4up
737,"well, what are those supposed to be?",True,1,MQ_OBJ,brown-adam4up
738,that's the windshield wiper.,False,0,NONE,brown-adam4up
739,what does the windshield wiper do?,True,1,MQ_OBJ,brown-adam4up
740,"oh, that's the windshield wiper for paint.",False,0,NONE,brown-adam4up
741,"oh, it is?",False,0,NONE,brown-adam4up
742,"ouch, you hit my toe with that big power shovel.",False,0,NONE,brown-adam4up
743,is it safe to drive like that?,False,0,NONE,brown-adam4up
744,don't you have to have your shovel in a special way?,False,0,NONE,brown-adam4up
745,cann't you fold it up any more so that you won't hit another truck?,False,0,NONE,brown-adam4up
746,can you leave it like that?,False,0,NONE,brown-adam4up
747,just like that.,False,0,NONE,brown-adam4up
748,yes.,False,0,NONE,brown-adam4up
749,"oh, is that the way *NULL* you drive it?",True,1,EQ_ADJUNCT,brown-adam4up
750,"well, I don't really know.",False,0,NONE,brown-adam4up
751,do you like to play with your daddy?,False,0,NONE,brown-adam4up
752,he's walking with his Daddy?,False,0,NONE,brown-adam4up
753,"hold my hand, we're going to cross the street.",False,0,NONE,brown-adam4up
754,you saw what?,False,0,NONE,brown-adam4up
755,"oh, they're going to camp.",False,0,NONE,brown-adam4up
756,my father?,False,0,NONE,brown-adam4up
757,is this the Mother?,False,0,NONE,brown-adam4up
758,that's what?,False,0,NONE,brown-adam4up
759,what kind of car is this?,True,1,MQ_OBJ,brown-adam4up
760,I think he means oldfashioned.,False,0,NONE,brown-adam4up
761,"well, they're just little cars.",False,0,NONE,brown-adam4up
762,"we're having, um",False,0,NONE,brown-adam4up
763,a rally.,False,0,NONE,brown-adam4up
764,for what?,False,0,NONE,brown-adam4up
765,that's right.,False,0,NONE,brown-adam4up
766,don't you think you have to stand up and try to get it on top first?,False,0,NONE,brown-adam4up
767,that's right.,False,0,NONE,brown-adam4up
768,that was very close.,False,0,NONE,brown-adam4up
769,"no, you didn't get it.",False,0,NONE,brown-adam4up
770,you almost did.,False,0,NONE,brown-adam4up
771,oh.,False,0,NONE,brown-adam4up
772,you just put it on there.,False,0,NONE,brown-adam4up
773,I going drive my cars out de way.,False,0,NONE,brown-adam4up
774,"drive your cars out de way, Mommy.",False,0,NONE,brown-adam4up
775,I got ta drive in de air.,False,0,NONE,brown-adam4up
776,"Mommy, dis a oldfashioned automobile car, huh?",False,0,NONE,brown-adam4up
777,a boy drives.,False,0,NONE,brown-adam4up
778,"Mommy, drive your car out de way so minesn.",False,0,NONE,brown-adam4up
779,can go by so de boy can drive.,False,0,NONE,brown-adam4up
780,"wait, Mr Driver.",False,0,NONE,brown-adam4up
781,don't run over me.,False,0,NONE,brown-adam4up
782,you have to back up and go around another way.,False,0,NONE,brown-adam4up
783,"oh, what're they going to do at camp?",True,1,MQ_OBJ,brown-adam4up
784,for Daddy to come?,False,0,NONE,brown-adam4up
785,is that what you said?,True,1,EQ_OBJ,brown-adam4up
786,"oh, are they waiting for them to come?",False,0,NONE,brown-adam4up
787,"oh well, what's the little girl going to have for a toy?",True,1,MQ_OBJ,brown-adam4up
788,alright.,False,0,NONE,brown-adam4up
789,now what is the little girl going to take to camp for a toy?,True,1,MQ_OBJ,brown-adam4up
790,"what do you mean, what are you waiting for?",True,2,MQ_OBJ,brown-adam4up
791,is the little boy going to drive that big truck by himself all the way to camp,False,0,NONE,brown-adam4up
